id_municipio,ano,indice_atendimento_total_agua,indice_atendimento_esgoto_agua,indice_coleta_esgoto,indice_tratamento_esgoto,indice_perda_distribuicao_agua,indice_consumo_agua_per_capita,extensao_rede_agua,extensao_rede_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,investimento_total_municipio,indice_saneamento_0_100,ranking_saneamento,prioridade_intervencao,investimento_norm_0_1,risco_saneamento_baixo_investimento
3506201,2022,96.66,96.05,100.0,100.0,18.26,157.8,15.09,16.03,1034.0,1029.0,0.0,95.78052037884989,36.0,608.0,0.0,0.04219479621150113
3506508,2022,100.0,90.14,80.0,100.0,47.96,229.3,473.34,465.26,52369.0,50730.0,115603.1,86.57244529963425,302.0,342.0,0.004357116976793571,0.13369049273823963
3507308,2022,91.22,91.11,100.0,100.0,19.34,180.8,30.31,22.98,1900.0,1896.0,0.0,92.84969357887161,117.0,527.0,0.0,0.07150306421128394
3511508,2022,98.5,98.5,82.41,100.0,32.58,160.1,326.0,254.93,17958.0,17442.0,1275372.47,90.83009065859883,180.0,464.0,0.04806918707865229,0.08729119253775068
3533809,2022,73.33,63.18,97.18,100.0,23.06,187.0,20.22,16.84,1094.0,933.0,0.0,79.45687644137979,425.0,219.0,0.0,0.20543123558620213
3540200,2022,99.78,99.78,96.84,100.0,16.71,233.3,120.0,120.0,12606.0,12556.0,205542.0,97.0333531277142,20.0,624.0,0.0077469422328995,0.02943664430340795
3542008,2022,96.49,94.03,97.95,100.0,13.43,163.0,30.24,32.8,2871.0,2775.0,0.0,95.30248005038169,47.0,597.0,0.0,0.04697519949618312
3545100,2022,92.05,89.73,99.99,100.0,17.86,154.3,20.69,22.37,1901.0,1875.0,0.0,92.90222443608978,114.0,530.0,0.0,0.07097775563910214
3554102,2022,92.78,90.8,85.61,100.0,29.64,170.0,968.83,657.05,103515.0,99163.0,0.0,88.38825010008661,255.0,389.0,0.0,0.11611749899913393
3556602,2022,83.23,83.23,76.19,94.7,53.43,142.2,37.2,37.2,3342.0,3342.0,115850.31,77.32242035035188,448.0,196.0,0.004366434398971982,0.22578559485780478
3503109,2022,57.17,56.86,99.99,100.0,33.96,183.7,23.36,28.32,2149.0,2134.0,0.0,72.66183956284921,506.0,138.0,0.0,0.27338160437150794
3511102,2022,96.73,96.73,100.0,96.27,17.69,242.8,500.0,500.0,54056.0,52024.0,0.0,95.21868675674779,50.0,594.0,0.0,0.047813132432522165
3516804,2022,83.98,83.06,100.0,100.0,15.46,144.3,23.9,15.04,1365.0,1352.0,0.0,89.22435164374491,220.0,424.0,0.0,0.10775648356255085
3538808,2022,87.76,86.75,100.0,100.0,28.96,168.9,171.15,149.69,12448.0,12199.0,0.0,89.56125475949071,211.0,433.0,0.0,0.10438745240509295
3544400,2022,92.33,90.11,99.97,100.0,16.55,145.6,21.29,20.37,1095.0,1081.0,0.0,93.23638234797329,102.0,542.0,0.0,0.0676361765202671
3553302,2022,89.02,89.02,99.91,100.0,2.71,446.9,188.0,186.0,9252.0,9246.0,359944.95,93.73402153337513,86.0,558.0,0.013566437685114958,0.06180971460221139
3553807,2022,81.55,84.74,100.0,100.0,17.6,148.8,136.16,87.34,8721.0,8508.0,0.0,88.72105316152592,245.0,399.0,0.0,0.1127894683847408
3554300,2022,84.77,84.22,97.88,100.0,19.57,161.1,82.45,74.27,8591.0,8521.0,0.0,88.71505584149412,246.0,398.0,0.0,0.11284944158505883
3503406,2022,64.48,58.23,93.42,100.0,24.05,225.0,48.64,35.94,3231.0,2896.0,0.0,74.66285828037061,485.0,159.0,0.0,0.25337141719629386
3512704,2022,69.27,60.1,80.0,100.0,23.0,308.1,23.0,20.0,1583.0,1193.0,0.0,73.31159193315612,496.0,148.0,0.0,0.2668840806684387
3514304,2022,94.44,92.69,98.06,100.0,29.26,183.2,44.5,36.81,3885.0,3805.0,0.0,92.44885901625035,127.0,517.0,0.0,0.07551140983749649
3521606,2022,70.5,70.5,63.75,100.0,46.12,278.4,38.61,38.61,2612.0,2478.0,30451.02,69.4988673413659,540.0,104.0,0.0011477084628585268,0.30466126250555015
3525508,2022,67.26,63.27,71.97,97.85,19.61,191.7,88.9,41.13,4565.0,4162.0,0.0,71.54652083026556,516.0,128.0,0.0,0.2845347916973444
3525854,2022,99.87,99.87,72.22,100.0,16.67,160.0,33.9,11.82,1043.0,669.0,262173.0,91.03462317925619,173.0,471.0,0.009881382325879677,0.0887678650468246
3532157,2022,88.68,88.68,80.0,100.0,38.0,196.3,18.0,18.0,994.0,1095.0,0.0,84.2820086617615,352.0,292.0,0.0,0.15717991338238502
3534104,2022,94.45,94.17,100.0,100.0,16.95,154.3,31.33,29.54,2425.0,2395.0,0.0,94.83967285757923,59.0,585.0,0.0,0.05160327142420773
3536406,2022,94.78,46.41,34.37,94.55,0.0,290.7,62.0,50.0,3380.0,1370.0,0.0,67.2604565288179,557.0,87.0,0.0,0.327395434711821
3553104,2022,100.0,100.0,93.53,100.0,20.71,204.2,25.0,27.0,2200.0,2200.0,0.0,95.84219309340234,34.0,610.0,0.0,0.04157806906597661
3555901,2022,63.81,63.09,99.95,100.0,10.13,212.6,9.87,6.17,571.0,568.0,0.0,79.07216174236488,429.0,215.0,0.0,0.20927838257635112
3501152,2022,74.89,56.73,61.01,100.0,43.87,163.4,60.2,35.15,5410.0,3886.0,0.0,66.74085336125741,561.0,83.0,0.0,0.33259146638742587
3502101,2022,92.84,91.9,34.81,100.0,28.41,178.7,326.0,316.0,23645.0,24354.0,0.0,76.35592540780583,464.0,180.0,0.0,0.23644074592194175
3508900,2022,85.32,76.29,92.14,100.0,15.48,160.7,36.33,16.77,1608.0,1426.0,0.0,85.90038967533441,315.0,329.0,0.0,0.1409961032466559
3512100,2022,83.2,81.05,97.25,100.0,22.06,173.5,26.05,28.27,2387.0,2309.0,0.0,86.99041560962937,291.0,353.0,0.0,0.13009584390370632
3513801,2022,100.0,97.49,77.01,72.22,33.71,137.8,848.89,525.72,115170.0,110258.0,0.0,83.3431969818347,371.0,273.0,0.0,0.166568030181653
3522406,2022,86.13,75.95,88.06,100.0,41.75,133.4,464.95,271.16,32374.0,28147.0,0.0,81.77742542617318,394.0,250.0,0.0,0.18222574573826822
3524006,2022,80.53,71.14,75.18,100.0,22.37,189.9,270.55,83.85,21005.0,18426.0,0.0,78.20614893758996,436.0,208.0,0.0,0.2179385106241004
3527900,2022,80.31,78.24,100.0,100.0,27.99,159.6,20.13,14.45,1061.0,1034.0,0.0,85.39712444058338,327.0,317.0,0.0,0.14602875559416617
3531209,2022,90.24,45.42,22.27,0.0,24.1,534.9,80.0,24.0,3163.0,1920.0,0.0,38.76828213679027,640.0,4.0,0.0,0.6123171786320973
3549508,2022,100.0,100.0,94.5,100.0,39.83,237.4,23.5,23.5,3383.0,3383.0,0.0,93.71040136490329,89.0,555.0,0.0,0.06289598635096705
3554953,2022,50.46,39.1,87.64,0.0,48.89,193.9,22.7,14.35,1833.0,801.0,0.0,39.06716415312887,639.0,5.0,0.0,0.6093283584687113
3555109,2022,98.84,98.84,91.31,100.0,11.63,261.0,72.0,70.0,6269.0,6015.0,0.0,95.7979352500624,35.0,609.0,0.0,0.04202064749937606
3500501,2022,100.0,99.39,86.91,87.34,40.03,216.6,166.5,159.6,7785.0,6558.0,0.0,88.84776287594721,238.0,406.0,0.0,0.11152237124052788
3512605,2022,79.88,73.29,99.98,100.0,30.71,120.5,25.93,19.88,1665.0,1540.0,0.0,83.64748881132313,367.0,277.0,0.0,0.16352511188676866
3512803,2022,92.01,92.01,98.07,0.0,35.18,191.6,170.0,192.0,18681.0,18320.0,0.0,68.64309985232157,543.0,101.0,0.0,0.31356900147678435
3514924,2022,100.0,100.0,90.31,100.0,48.59,133.5,17.0,17.0,1352.0,1338.0,0.0,91.59446527190173,152.0,492.0,0.0,0.08405534728098274
3534005,2022,81.07,80.34,90.42,100.0,12.59,169.5,12.56,10.67,1720.0,1707.0,0.0,85.70885386536571,323.0,321.0,0.0,0.14291146134634292
3536000,2022,84.99,83.14,100.0,100.0,11.5,168.6,63.32,57.35,4301.0,4238.0,0.0,90.01670148809336,206.0,438.0,0.0,0.09983298511906635
3553500,2022,49.39,46.55,92.09,100.0,29.33,154.5,42.17,22.93,2109.0,1891.0,0.0,66.44936647931515,566.0,78.0,0.0,0.3355063352068486
3503802,2022,100.0,89.86,68.69,100.0,30.11,151.5,175.78,168.5,17936.0,17600.0,0.0,85.93215033999327,314.0,330.0,0.0,0.14067849660006726
3507753,2022,85.89,71.46,83.17,100.0,15.09,165.4,13.56,10.09,1047.0,859.0,0.0,82.64526415920136,384.0,260.0,0.0,0.1735473584079864
3508603,2022,81.19,77.4,83.96,100.0,29.92,164.8,138.43,76.51,12323.0,11246.0,0.0,81.24082604856788,401.0,243.0,0.0,0.18759173951432118
3509106,2022,73.18,25.01,56.25,0.0,37.14,495.0,18.0,16.0,1914.0,1367.0,8478.0,35.4537300172784,643.0,1.0,0.00031953847024219844,0.6452564496635147
3518859,2022,100.0,74.59,42.44,30.0,10.03,474.1,48.0,46.0,3436.0,3398.0,15900.0,62.43958010100938,590.0,54.0,0.0005992759703763807,0.37537910841907907
3523602,2022,90.24,99.55,100.0,100.0,30.4,182.3,96.67,59.24,6933.0,4554.0,810933.64,93.40253545420903,97.0,547.0,0.030564342391311356,0.06395817380498874
3525102,2022,100.0,100.0,79.78,0.0,26.66,130.3,200.0,200.0,16947.0,16824.0,18650.41,69.50233128196318,539.0,105.0,0.0007029397830608399,0.30476230693404305
3527207,2022,95.32,94.46,92.4,100.0,32.54,162.0,272.08,212.35,32735.0,32107.0,0.0,91.35598527142643,165.0,479.0,0.0,0.08644014728573568
3531704,2022,35.55,32.48,89.02,100.0,34.65,188.3,15.42,10.82,997.0,797.0,0.0,57.52858649080706,605.0,39.0,0.0,0.42471413509192946
3533106,2022,91.47,88.73,99.98,100.0,20.32,162.9,8.86,11.79,928.0,923.0,0.0,92.17344403420734,135.0,509.0,0.0,0.0782655596579267
3540853,2022,66.95,92.51,100.0,100.0,10.51,119.7,9.76,8.76,634.0,627.0,0.0,87.56526337496882,274.0,370.0,0.0,0.12434736625031173
3547809,2022,100.0,100.0,77.97,61.47,31.2,165.8,2669.72,2579.55,231281.0,222072.0,0.0,82.15458760373001,390.0,254.0,0.0,0.17845412396269988
3552809,2022,100.0,97.32,72.84,87.13,14.36,140.9,460.34,375.99,82122.0,74241.0,0.0,87.98597071349757,268.0,376.0,0.0,0.12014029286502437
3553609,2022,83.71,82.06,87.8,100.0,40.85,167.9,50.85,49.2,4645.0,4488.0,0.0,82.74259514333085,380.0,264.0,0.0,0.17257404856669156
3502804,2022,98.07,96.7,99.57,100.0,29.29,213.5,979.41,947.97,78296.0,77170.0,0.0,94.8683709105211,58.0,586.0,0.0,0.05131629089478906
3504602,2022,92.61,92.61,51.6,100.0,0.06,201.0,161.33,161.33,17870.0,8999.0,0.0,84.11855562623299,355.0,289.0,0.0,0.15881444373767006
3510708,2022,93.93,89.81,100.0,100.0,12.38,188.4,88.5,80.95,5978.0,5812.0,0.0,94.12718856273634,70.0,574.0,0.0,0.058728114372636586
3511300,2022,74.75,74.75,100.0,100.0,15.77,239.9,80.25,80.25,5579.0,5379.0,0.0,84.45901888310483,349.0,295.0,0.0,0.1554098111689517
3513207,2022,73.66,73.66,89.25,100.0,28.76,204.2,47.0,47.0,3015.0,3015.0,307268.5,79.61963268443529,423.0,221.0,0.01158104581783616,0.20144341347898823
3515509,2022,96.61,95.95,98.71,100.0,12.67,202.7,372.97,347.91,32615.0,32789.0,0.0,96.11646987792048,29.0,615.0,0.0,0.03883530122079515
3525003,2022,100.0,90.68,59.34,47.28,44.86,133.8,262.0,165.35,37369.0,28258.0,0.0,70.30303816569258,529.0,115.0,0.0,0.2969696183430741
3528007,2022,95.07,95.07,83.92,100.0,60.74,173.5,114.4,91.56,6461.0,6372.0,0.0,85.86483785879479,316.0,328.0,0.0,0.14135162141205215
3535002,2022,92.84,91.56,98.49,100.0,11.62,168.7,68.0,82.0,4749.0,4630.0,0.0,94.00273319065121,72.0,572.0,0.0,0.05997266809348789
3535507,2022,93.65,92.92,99.75,100.0,16.55,163.6,218.73,207.48,16298.0,16162.0,0.0,94.28025965858578,65.0,579.0,0.0,0.057197403414142256
3540408,2022,89.19,86.89,99.98,100.0,16.3,176.3,27.01,23.0,1857.0,1811.0,0.0,91.55950476616825,155.0,489.0,0.0,0.08440495233831757
3540507,2022,79.08,32.17,41.5,100.0,33.47,224.5,155.22,26.52,5300.0,2251.0,0.0,58.00747514188621,603.0,41.0,0.0,0.4199252485811379
3541901,2022,88.63,84.95,71.97,84.98,15.2,144.8,32.91,14.46,3279.0,2727.0,0.0,80.81223426536738,409.0,235.0,0.0,0.19187765734632622
3543709,2022,77.74,77.74,92.06,0.0,0.0,252.0,50.77,50.77,3665.0,3452.0,318024.4,63.84872942206731,584.0,60.0,0.011986439051155111,0.3571794557652848
3553856,2022,66.2,35.76,59.87,100.0,30.03,126.7,30.29,12.89,1925.0,1034.0,0.0,60.305145777660485,595.0,49.0,0.0,0.39694854222339515
3556909,2022,97.72,97.72,96.73,100.0,16.95,157.1,47.3,47.3,2896.0,2896.0,138863.15,95.86815600390585,33.0,611.0,0.005233795532438422,0.041102187694466524
3506607,2022,53.84,49.04,69.04,99.79,29.63,137.3,143.31,71.4,7476.0,6551.0,0.0,62.5836863789333,589.0,55.0,0.0,0.374163136210667
3513009,2022,93.17,57.76,40.12,53.13,30.32,164.8,1377.0,490.47,80207.0,39480.0,0.0,58.21690867334652,602.0,42.0,0.0,0.41783091326653476
3519055,2022,100.0,100.0,100.0,100.0,19.87,336.1,56.27,48.4,4815.0,4673.0,0.0,97.53678703807009,11.0,633.0,0.0,0.02463212961929917
3521200,2022,44.96,42.51,99.97,100.0,29.86,155.1,16.65,16.09,1064.0,969.0,0.0,66.03860877840705,568.0,76.0,0.0,0.3396139122159295
3541406,2022,100.0,99.87,100.0,100.0,29.49,184.7,1291.66,1023.18,92037.0,91758.0,0.0,96.31040224377497,27.0,617.0,0.0,0.03689597756225027
3549102,2022,93.08,92.2,95.81,100.0,25.06,200.1,603.56,395.27,40036.0,39247.0,0.0,91.9110438770856,146.0,498.0,0.0,0.08088956122914392
3549904,2022,96.79,95.53,89.28,100.0,41.84,159.5,1865.77,1284.34,194434.0,184673.0,0.0,90.12299957493384,201.0,443.0,0.0,0.09877000425066162
3550605,2022,72.44,49.8,71.63,99.36,45.94,171.9,354.3,202.73,24116.0,16133.0,0.0,66.46863567267341,565.0,79.0,0.0,0.33531364327326585
3515350,2022,72.96,62.67,96.02,100.0,18.96,144.3,33.13,30.03,2490.0,2173.0,0.0,79.44447409500495,426.0,218.0,0.0,0.20555525904995053
3519501,2022,91.45,91.45,75.4,100.0,25.23,206.1,15.0,10.0,3479.0,3299.0,0.0,86.22471107929097,308.0,336.0,0.0,0.13775288920709028
3519808,2022,97.99,92.51,87.7,100.0,16.49,162.7,39.61,20.45,3037.0,2852.0,0.0,92.42472362096434,130.0,514.0,0.0,0.07575276379035656
3524600,2022,56.13,56.05,93.85,100.0,30.45,171.6,49.93,55.49,4936.0,4482.0,0.0,71.08788656926434,521.0,123.0,0.0,0.28912113430735653
3528403,2022,80.17,61.73,61.59,34.72,29.36,145.4,218.62,122.27,16227.0,12384.0,0.0,56.94361609668944,607.0,37.0,0.0,0.4305638390331056
3540705,2022,98.21,98.21,80.18,78.13,25.0,206.4,350.53,322.29,22585.0,22029.0,0.0,86.20553769466288,309.0,335.0,0.0,0.13794462305337118
3541802,2022,90.69,90.35,100.0,100.0,9.56,152.9,24.17,23.17,1404.0,1398.0,0.0,93.71706406124673,88.0,556.0,0.0,0.06282935938753265
3542701,2022,84.63,82.17,95.62,100.0,20.34,140.1,30.39,24.01,2280.0,2206.0,0.0,87.49171010269708,277.0,367.0,0.0,0.12508289897302916
3543600,2022,70.41,68.24,100.0,100.0,14.97,295.7,25.68,19.03,1994.0,1896.0,0.0,81.6583459361687,395.0,249.0,0.0,0.18341654063831303
3557105,2022,100.0,100.0,80.0,100.0,33.81,184.9,561.79,540.7,43238.0,42819.0,0.0,90.89227415976815,177.0,467.0,0.0,0.0910772584023185
3505005,2022,60.66,49.45,96.0,100.0,26.78,145.2,20.97,21.24,1184.0,977.0,0.0,71.61259832841498,515.0,129.0,0.0,0.2838740167158502
3505302,2022,100.0,100.0,72.13,20.05,16.81,223.2,260.0,220.0,15299.0,15299.0,0.0,73.29842519849164,497.0,147.0,0.0,0.26701574801508354
3515707,2022,96.97,90.35,67.47,57.94,24.96,123.8,345.21,275.19,52196.0,43717.0,0.0,76.20963653346449,466.0,178.0,0.0,0.23790363466535513
3518602,2022,99.33,100.0,99.99,100.0,22.79,166.1,183.85,137.02,14660.0,14972.0,0.0,96.98618920184244,22.0,622.0,0.0,0.03013810798157568
3523701,2022,83.53,78.79,91.88,100.0,26.59,146.4,24.17,19.02,2130.0,2021.0,0.0,84.61239604681141,342.0,302.0,0.0,0.1538760395318859
3524402,2022,99.36,98.62,86.63,86.57,33.42,168.2,827.59,659.65,80157.0,77321.0,0.0,89.04905344251438,226.0,418.0,0.0,0.10950946557485619
3543303,2022,84.85,78.27,65.32,78.61,33.38,135.1,596.06,374.79,33140.0,27330.0,0.0,72.71977117280308,504.0,140.0,0.0,0.2728022882719692
3544301,2022,86.85,84.86,96.08,100.0,24.66,146.3,42.4,30.25,3687.0,3574.0,0.0,88.38604765556539,256.0,388.0,0.0,0.11613952344434608
3545506,2022,76.98,74.9,100.0,100.0,20.41,165.5,17.33,19.46,1155.0,1142.0,0.0,84.54244599893723,345.0,299.0,0.0,0.1545755400106278
3549201,2022,78.18,77.21,99.99,100.0,10.43,172.7,21.97,14.7,1005.0,988.0,0.0,86.7116823425045,298.0,346.0,0.0,0.13288317657495496
3549953,2022,42.92,27.71,57.01,100.0,35.23,177.9,35.37,34.59,3767.0,2227.0,0.0,50.39447075521489,624.0,20.0,0.0,0.49605529244785107
3551009,2022,93.31,82.18,74.5,100.0,47.56,165.3,901.86,397.28,85691.0,69738.0,0.0,81.33991964146125,398.0,246.0,0.0,0.18660080358538744
3551504,2022,100.0,100.0,99.84,90.05,75.03,148.3,123.0,123.0,16581.0,16521.0,0.0,88.44835628741825,251.0,393.0,0.0,0.1155164371258175
3552403,2022,98.82,98.82,80.42,29.48,35.45,152.6,846.15,719.8,92671.0,88292.0,0.0,74.4861914162192,487.0,157.0,0.0,0.25513808583780806
3500204,2022,76.14,76.05,100.0,100.0,9.72,204.1,27.94,33.6,1854.0,1852.0,0.0,85.93350083442866,313.0,331.0,0.0,0.14066499165571344
3503208,2022,96.98,97.27,100.0,100.0,37.14,229.1,1519.3,1274.79,106184.0,105705.0,0.0,93.84640561664024,79.0,565.0,0.0,0.06153594383359762
3510609,2022,100.0,89.9,58.94,56.64,35.22,134.3,712.18,473.87,107566.0,79550.0,0.0,73.27677970045265,499.0,145.0,0.0,0.26723220299547346
3514700,2022,84.56,82.21,97.62,100.0,19.83,166.5,32.35,24.76,2403.0,2322.0,0.0,88.03753429473139,266.0,378.0,0.0,0.1196246570526861
3514809,2022,47.52,46.75,94.5,100.0,23.93,160.6,38.6,30.09,3215.0,3044.0,0.0,67.24368224958768,558.0,86.0,0.0,0.3275631775041232
3519105,2022,84.36,75.92,80.0,100.0,37.8,293.1,74.91,67.23,4741.0,4613.0,0.0,79.78617920813593,418.0,226.0,0.0,0.20213820791864068
3520301,2022,58.62,52.95,83.58,100.0,22.87,194.3,170.67,99.55,11318.0,9047.0,0.0,69.38814816778252,541.0,103.0,0.0,0.30611851832217485
3522802,2022,75.44,63.2,93.82,100.0,24.43,139.3,79.08,55.16,5401.0,4533.0,0.0,79.05254567339387,430.0,214.0,0.0,0.2094745432660613
3527801,2022,89.53,89.25,99.99,100.0,22.96,129.5,21.53,19.8,1514.0,1484.0,0.0,91.44491817990146,160.0,484.0,0.0,0.08555081820098531
3532405,2022,39.16,15.97,22.65,99.67,28.2,227.9,103.3,24.63,4704.0,1435.0,0.0,38.64659976826329,641.0,3.0,0.0,0.613534002317367
3546306,2022,96.87,96.87,100.0,0.0,0.03,182.1,172.0,88.0,11621.0,11621.0,74080.0,76.08992906132345,467.0,177.0,0.002792098357577502,0.2384331166887911
3548302,2022,88.23,80.67,97.31,100.0,8.16,172.1,22.58,17.7,1433.0,1315.0,0.0,90.02698878028652,205.0,439.0,0.0,0.09973011219713479
3557154,2022,70.02,65.68,99.99,100.0,15.05,189.8,15.79,11.83,1122.0,1063.0,0.0,80.87146374799869,408.0,236.0,0.0,0.19128536252001316
3503950,2022,78.28,78.45,100.0,100.0,20.62,162.4,10.61,9.97,697.0,694.0,0.0,85.80137194125865,318.0,326.0,0.0,0.14198628058741347
3508801,2022,93.46,93.46,97.39,0.0,17.77,235.9,127.57,127.32,7184.0,7098.0,0.0,71.41438497907386,517.0,127.0,0.0,0.28585615020926136
3514205,2022,93.34,91.57,99.99,100.0,16.64,188.9,15.17,14.88,1065.0,1048.0,0.0,93.89067902956481,76.0,568.0,0.0,0.06109320970435195
